"","x","y","Leucadendron_argenteum_current_bin_50","Leucadendron_argenteum_cc2040_bin_50","layer"
"25134",19.0125,-33.1708333333333,0,0,"1"
"25135",19.0208333333333,-33.1708333333333,0,0,"1"
"25136",19.0291666666667,-33.1708333333333,0,0,"1"
"25137",19.0375,-33.1708333333333,0,0,"1"
"25138",19.0458333333333,-33.1708333333333,0,0,"1"
"25139",19.0541666666667,-33.1708333333333,0,0,"1"
"25140",19.0625,-33.1708333333333,0,0,"1"
"25141",19.0708333333333,-33.1708333333333,0,0,"1"
"25142",19.0791666666667,-33.1708333333333,0,0,"1"
"25143",19.0875,-33.1708333333333,0,0,"1"
"25144",19.0958333333333,-33.1708333333333,0,0,"1"
"25145",19.1041666666667,-33.1708333333333,0,0,"1"
"25146",19.1125,-33.1708333333333,0,0,"1"
"25147",19.1208333333333,-33.1708333333333,0,0,"1"
"25148",19.1291666666667,-33.1708333333333,0,0,"1"
"25149",19.1375,-33.1708333333333,0,0,"1"
"25150",19.1458333333333,-33.1708333333333,0,0,"1"
"25151",19.1541666666667,-33.1708333333333,0,0,"1"
"25152",19.1625,-33.1708333333333,0,0,"1"
"25153",19.1708333333333,-33.1708333333333,0,0,"1"
"25154",19.1791666666667,-33.1708333333333,0,0,"1"
"25155",19.1875,-33.1708333333333,0,0,"1"
"25156",19.1958333333333,-33.1708333333333,0,0,"1"
"25157",19.2041666666667,-33.1708333333333,0,0,"1"
"25158",19.2125,-33.1708333333333,0,0,"1"
"25159",19.2208333333333,-33.1708333333333,0,0,"1"
"25160",19.2291666666667,-33.1708333333333,0,0,"1"
"25161",19.2375,-33.1708333333333,0,0,"1"
"25162",19.2458333333333,-33.1708333333333,0,0,"1"
"25163",19.2541666666667,-33.1708333333333,0,0,"1"
"25164",19.2625,-33.1708333333333,0,0,"1"
"25165",19.2708333333333,-33.1708333333333,0,0,"1"
"25166",19.2791666666667,-33.1708333333333,0,0,"1"
"25167",19.2875,-33.1708333333333,0,0,"1"
"25168",19.2958333333333,-33.1708333333333,0,0,"1"
"25169",19.3041666666667,-33.1708333333333,0,0,"1"
"25170",19.3125,-33.1708333333333,0,0,"1"
"25171",19.3208333333333,-33.1708333333333,0,0,"1"
"25172",19.3291666666667,-33.1708333333333,0,0,"1"
"25173",19.3375,-33.1708333333333,0,0,"1"
"25174",19.3458333333333,-33.1708333333333,0,0,"1"
"25175",19.3541666666667,-33.1708333333333,0,0,"1"
"25176",19.3625,-33.1708333333333,0,0,"1"
"25177",19.3708333333333,-33.1708333333333,0,0,"1"
"25178",19.3791666666667,-33.1708333333333,0,0,"1"
"25179",19.3875,-33.1708333333333,0,0,"1"
"25180",19.3958333333333,-33.1708333333333,0,0,"1"
"25181",19.4041666666667,-33.1708333333333,0,0,"1"
"25182",19.4125,-33.1708333333333,0,0,"1"
"25183",19.4208333333333,-33.1708333333333,0,0,"1"
"25184",19.4291666666667,-33.1708333333333,0,0,"1"
"25185",19.4375,-33.1708333333333,0,0,"1"
"25186",19.4458333333333,-33.1708333333333,0,0,"1"
"25187",19.4541666666667,-33.1708333333333,0,0,"1"
"25188",19.4625,-33.1708333333333,0,0,"1"
"25189",19.4708333333333,-33.1708333333333,0,0,"1"
"25190",19.4791666666667,-33.1708333333333,0,0,"1"
"25191",19.4875,-33.1708333333333,0,0,"1"
"25192",19.4958333333333,-33.1708333333333,0,0,"1"
"25193",19.5041666666667,-33.1708333333333,0,0,"1"
"25194",19.5125,-33.1708333333333,0,0,"1"
"25195",19.5208333333333,-33.1708333333333,0,0,"1"
"25196",19.5291666666667,-33.1708333333333,0,0,"1"
"25197",19.5375,-33.1708333333333,0,0,"1"
"25198",19.5458333333333,-33.1708333333333,0,0,"1"
"25199",19.5541666666667,-33.1708333333333,0,0,"1"
"25200",19.5625,-33.1708333333333,0,0,"1"
"25201",19.5708333333333,-33.1708333333333,0,0,"1"
"25202",19.5791666666667,-33.1708333333333,0,0,"1"
"25203",19.5875,-33.1708333333333,0,0,"1"
"25204",19.5958333333333,-33.1708333333333,0,0,"1"
"25205",19.6041666666667,-33.1708333333333,0,0,"1"
"25206",19.6125,-33.1708333333333,0,0,"1"
"25207",19.6208333333333,-33.1708333333333,0,0,"1"
"25208",19.6291666666667,-33.1708333333333,0,0,"1"
"25209",19.6375,-33.1708333333333,0,0,"1"
"25210",19.6458333333333,-33.1708333333333,0,0,"1"
"25211",20.1208333333333,-33.1708333333333,0,0,"1"
"25212",20.1458333333333,-33.1708333333333,0,0,"1"
"25213",18.0541666666667,-33.1791666666667,0,0,"1"
"25214",18.0625,-33.1791666666667,0,0,"1"
"25215",18.1041666666667,-33.1791666666667,0,0,"1"
"25216",18.1125,-33.1791666666667,0,0,"1"
"25217",18.1291666666667,-33.1791666666667,0,0,"1"
"25218",18.1375,-33.1791666666667,0,0,"1"
"25219",18.1458333333333,-33.1791666666667,0,0,"1"
"25220",18.1541666666667,-33.1791666666667,0,0,"1"
"25221",18.1625,-33.1791666666667,0,0,"1"
"25222",18.1708333333333,-33.1791666666667,0,0,"1"
"25223",18.1791666666667,-33.1791666666667,0,0,"1"
"25224",18.1875,-33.1791666666667,0,0,"1"
"25225",18.1958333333333,-33.1791666666667,0,0,"1"
"25226",18.2041666666667,-33.1791666666667,0,0,"1"
"25227",18.2125,-33.1791666666667,0,0,"1"
"25228",18.2208333333333,-33.1791666666667,0,0,"1"
"25229",18.2291666666667,-33.1791666666667,0,0,"1"
"25230",18.2375,-33.1791666666667,0,0,"1"
"25231",18.2458333333333,-33.1791666666667,0,0,"1"
"25232",18.2541666666667,-33.1791666666667,0,0,"1"
"25233",18.2625,-33.1791666666667,0,0,"1"
"25234",18.2708333333333,-33.1791666666667,0,0,"1"
"25235",18.2791666666667,-33.1791666666667,0,0,"1"
"25236",18.2875,-33.1791666666667,0,0,"1"
"25237",18.2958333333333,-33.1791666666667,0,0,"1"
"25238",18.3041666666667,-33.1791666666667,0,0,"1"
"25239",18.3125,-33.1791666666667,0,0,"1"
"25240",18.3208333333333,-33.1791666666667,0,0,"1"
"25241",18.3291666666667,-33.1791666666667,0,0,"1"
"25242",18.3375,-33.1791666666667,0,0,"1"
"25243",18.3458333333333,-33.1791666666667,0,0,"1"
"25244",18.3541666666667,-33.1791666666667,0,0,"1"
"25245",18.3625,-33.1791666666667,0,0,"1"
"25246",18.3708333333333,-33.1791666666667,0,0,"1"
"25247",18.3791666666667,-33.1791666666667,0,0,"1"
"25248",18.3875,-33.1791666666667,0,0,"1"
"25249",18.3958333333333,-33.1791666666667,0,0,"1"
"25250",18.4041666666667,-33.1791666666667,0,0,"1"
"25251",18.4125,-33.1791666666667,0,0,"1"
"25252",18.4208333333333,-33.1791666666667,0,0,"1"
"25253",18.4291666666667,-33.1791666666667,0,0,"1"
"25254",18.4375,-33.1791666666667,0,0,"1"
"25255",18.4458333333333,-33.1791666666667,0,0,"1"
"25256",18.4541666666667,-33.1791666666667,0,0,"1"
"25257",18.4625,-33.1791666666667,0,0,"1"
"25258",18.4708333333333,-33.1791666666667,0,0,"1"
"25259",18.4791666666667,-33.1791666666667,0,0,"1"
"25260",18.4875,-33.1791666666667,0,0,"1"
"25261",18.4958333333333,-33.1791666666667,0,0,"1"
"25262",18.5041666666667,-33.1791666666667,0,0,"1"
"25263",18.5125,-33.1791666666667,0,0,"1"
"25264",18.5208333333333,-33.1791666666667,0,0,"1"
"25265",18.5291666666667,-33.1791666666667,0,0,"1"
"25266",18.5375,-33.1791666666667,0,0,"1"
"25267",18.5458333333333,-33.1791666666667,0,0,"1"
"25268",18.5541666666667,-33.1791666666667,0,0,"1"
"25269",18.5625,-33.1791666666667,0,0,"1"
"25270",18.5708333333333,-33.1791666666667,0,0,"1"
"25271",18.5791666666667,-33.1791666666667,0,0,"1"
"25272",18.5875,-33.1791666666667,0,0,"1"
"25273",18.5958333333333,-33.1791666666667,0,0,"1"
"25274",18.6041666666667,-33.1791666666667,0,0,"1"
"25275",18.6125,-33.1791666666667,0,0,"1"
"25276",18.6208333333333,-33.1791666666667,0,0,"1"
"25277",18.6291666666667,-33.1791666666667,0,0,"1"
"25278",18.6375,-33.1791666666667,0,0,"1"
"25279",18.6458333333333,-33.1791666666667,0,0,"1"
"25280",18.6541666666667,-33.1791666666667,0,0,"1"
"25281",18.6625,-33.1791666666667,0,0,"1"
"25282",18.6708333333333,-33.1791666666667,0,0,"1"
"25283",18.6791666666667,-33.1791666666667,0,0,"1"
"25284",18.6875,-33.1791666666667,0,0,"1"
"25285",18.6958333333333,-33.1791666666667,0,0,"1"
"25286",18.7041666666667,-33.1791666666667,0,0,"1"
"25287",18.7125,-33.1791666666667,0,0,"1"
"25288",18.7208333333333,-33.1791666666667,0,0,"1"
"25289",18.7291666666667,-33.1791666666667,0,0,"1"
"25290",18.7375,-33.1791666666667,0,0,"1"
"25291",18.7458333333333,-33.1791666666667,0,0,"1"
"25292",18.7541666666667,-33.1791666666667,0,0,"1"
"25293",18.7625,-33.1791666666667,0,0,"1"
"25294",18.7708333333333,-33.1791666666667,0,0,"1"
"25295",18.7791666666667,-33.1791666666667,0,0,"1"
"25296",18.7875,-33.1791666666667,0,0,"1"
"25297",18.7958333333333,-33.1791666666667,0,0,"1"
"25298",18.8041666666667,-33.1791666666667,0,0,"1"
"25299",18.8125,-33.1791666666667,0,0,"1"
"25300",18.8208333333333,-33.1791666666667,0,0,"1"
"25301",18.8291666666667,-33.1791666666667,0,0,"1"
"25302",18.8375,-33.1791666666667,0,0,"1"
"25303",18.8458333333333,-33.1791666666667,0,0,"1"
"25304",18.8541666666667,-33.1791666666667,0,0,"1"
"25305",18.8625,-33.1791666666667,0,0,"1"
"25306",18.8708333333333,-33.1791666666667,0,0,"1"
"25307",18.8791666666667,-33.1791666666667,0,0,"1"
"25308",18.8875,-33.1791666666667,0,0,"1"
"25309",18.8958333333333,-33.1791666666667,0,0,"1"
"25310",18.9041666666667,-33.1791666666667,0,0,"1"
"25311",18.9125,-33.1791666666667,0,0,"1"
"25312",18.9208333333333,-33.1791666666667,0,0,"1"
"25313",18.9291666666667,-33.1791666666667,0,0,"1"
"25314",18.9375,-33.1791666666667,0,0,"1"
"25315",18.9458333333333,-33.1791666666667,0,0,"1"
"25316",18.9541666666667,-33.1791666666667,0,0,"1"
"25317",18.9625,-33.1791666666667,0,0,"1"
"25318",18.9708333333333,-33.1791666666667,0,0,"1"
"25319",18.9791666666667,-33.1791666666667,0,0,"1"
"25320",18.9875,-33.1791666666667,0,0,"1"
"25321",18.9958333333333,-33.1791666666667,0,0,"1"
"25322",19.0041666666667,-33.1791666666667,0,0,"1"
"25323",19.0125,-33.1791666666667,0,0,"1"
"25324",19.0208333333333,-33.1791666666667,0,0,"1"
"25325",19.0291666666667,-33.1791666666667,0,0,"1"
"25326",19.0375,-33.1791666666667,0,0,"1"
"25327",19.0458333333333,-33.1791666666667,0,0,"1"
"25328",19.0541666666667,-33.1791666666667,0,0,"1"
"25329",19.0625,-33.1791666666667,0,0,"1"
"25330",19.0708333333333,-33.1791666666667,0,0,"1"
"25331",19.0791666666667,-33.1791666666667,0,0,"1"
"25332",19.0875,-33.1791666666667,0,0,"1"
"25333",19.0958333333333,-33.1791666666667,0,0,"1"
"25334",19.1041666666667,-33.1791666666667,0,0,"1"
"25335",19.1125,-33.1791666666667,0,0,"1"
"25336",19.1208333333333,-33.1791666666667,0,0,"1"
"25337",19.1291666666667,-33.1791666666667,0,0,"1"
"25338",19.1375,-33.1791666666667,0,0,"1"
"25339",19.1458333333333,-33.1791666666667,0,0,"1"
"25340",19.1541666666667,-33.1791666666667,0,0,"1"
"25341",19.1625,-33.1791666666667,0,0,"1"
"25342",19.1708333333333,-33.1791666666667,0,0,"1"
"25343",19.1791666666667,-33.1791666666667,0,0,"1"
"25344",19.1875,-33.1791666666667,0,0,"1"
"25345",19.1958333333333,-33.1791666666667,0,0,"1"
"25346",19.2041666666667,-33.1791666666667,0,0,"1"
"25347",19.2125,-33.1791666666667,0,0,"1"
"25348",19.2208333333333,-33.1791666666667,0,0,"1"
"25349",19.2291666666667,-33.1791666666667,0,0,"1"
"25350",19.2375,-33.1791666666667,0,0,"1"
"25351",19.2458333333333,-33.1791666666667,0,0,"1"
"25352",19.2541666666667,-33.1791666666667,0,0,"1"
"25353",19.2625,-33.1791666666667,0,0,"1"
"25354",19.2708333333333,-33.1791666666667,0,0,"1"
"25355",19.2791666666667,-33.1791666666667,0,0,"1"
"25356",19.2875,-33.1791666666667,0,0,"1"
"25357",19.2958333333333,-33.1791666666667,0,0,"1"
"25358",19.3041666666667,-33.1791666666667,0,0,"1"
"25359",19.3125,-33.1791666666667,0,0,"1"
"25360",19.3208333333333,-33.1791666666667,0,0,"1"
"25361",19.3291666666667,-33.1791666666667,0,0,"1"
"25362",19.3375,-33.1791666666667,0,0,"1"
"25363",19.3458333333333,-33.1791666666667,0,0,"1"
"25364",19.3541666666667,-33.1791666666667,0,0,"1"
"25365",19.3625,-33.1791666666667,0,0,"1"
"25366",19.3708333333333,-33.1791666666667,0,0,"1"
"25367",19.3791666666667,-33.1791666666667,0,0,"1"
"25368",19.3875,-33.1791666666667,0,0,"1"
"25369",19.3958333333333,-33.1791666666667,0,0,"1"
"25370",19.4041666666667,-33.1791666666667,0,0,"1"
"25371",19.4125,-33.1791666666667,0,0,"1"
"25372",19.4208333333333,-33.1791666666667,0,0,"1"
"25373",19.4291666666667,-33.1791666666667,0,0,"1"
"25374",19.4375,-33.1791666666667,0,0,"1"
"25375",19.4458333333333,-33.1791666666667,0,0,"1"
"25376",19.4541666666667,-33.1791666666667,0,0,"1"
"25377",19.4625,-33.1791666666667,0,0,"1"
"25378",19.4708333333333,-33.1791666666667,0,0,"1"
"25379",19.4791666666667,-33.1791666666667,0,0,"1"
"25380",19.4875,-33.1791666666667,0,0,"1"
"25381",19.4958333333333,-33.1791666666667,0,0,"1"
"25382",19.5041666666667,-33.1791666666667,0,0,"1"
"25383",19.5125,-33.1791666666667,0,0,"1"
"25384",19.5208333333333,-33.1791666666667,0,0,"1"
"25385",19.5291666666667,-33.1791666666667,0,0,"1"
"25386",19.5375,-33.1791666666667,0,0,"1"
"25387",19.5458333333333,-33.1791666666667,0,0,"1"
"25388",19.5541666666667,-33.1791666666667,0,0,"1"
"25389",19.5625,-33.1791666666667,0,0,"1"
"25390",19.5708333333333,-33.1791666666667,0,0,"1"
"25391",19.5791666666667,-33.1791666666667,0,0,"1"
"25392",19.5875,-33.1791666666667,0,0,"1"
"25393",19.5958333333333,-33.1791666666667,0,0,"1"
"25394",19.6041666666667,-33.1791666666667,0,0,"1"
"25395",19.6125,-33.1791666666667,0,0,"1"
"25396",19.6208333333333,-33.1791666666667,0,0,"1"
"25397",20.0708333333333,-33.1791666666667,0,0,"1"
"25398",20.0791666666667,-33.1791666666667,0,0,"1"
"25399",20.1208333333333,-33.1791666666667,0,0,"1"
"25400",20.1291666666667,-33.1791666666667,0,0,"1"
"25401",18.0625,-33.1875,0,0,"1"
"25402",18.0708333333333,-33.1875,0,0,"1"
"25403",18.0791666666667,-33.1875,0,0,"1"
"25404",18.1291666666667,-33.1875,0,0,"1"
"25405",18.1375,-33.1875,0,0,"1"
"25406",18.1458333333333,-33.1875,0,0,"1"
"25407",18.1541666666667,-33.1875,0,0,"1"
"25408",18.1625,-33.1875,0,0,"1"
"25409",18.1708333333333,-33.1875,0,0,"1"
"25410",18.1791666666667,-33.1875,0,0,"1"
"25411",18.1875,-33.1875,0,0,"1"
"25412",18.1958333333333,-33.1875,0,0,"1"
"25413",18.2041666666667,-33.1875,0,0,"1"
"25414",18.2125,-33.1875,0,0,"1"
"25415",18.2208333333333,-33.1875,0,0,"1"
"25416",18.2291666666667,-33.1875,0,0,"1"
"25417",18.2375,-33.1875,0,0,"1"
"25418",18.2458333333333,-33.1875,0,0,"1"
"25419",18.2541666666667,-33.1875,0,0,"1"
"25420",18.2625,-33.1875,0,0,"1"
"25421",18.2708333333333,-33.1875,0,0,"1"
"25422",18.2791666666667,-33.1875,0,0,"1"
"25423",18.2875,-33.1875,0,0,"1"
"25424",18.2958333333333,-33.1875,0,0,"1"
"25425",18.3041666666667,-33.1875,0,0,"1"
"25426",18.3125,-33.1875,0,0,"1"
"25427",18.3208333333333,-33.1875,0,0,"1"
"25428",18.3291666666667,-33.1875,0,0,"1"
"25429",18.3375,-33.1875,0,0,"1"
"25430",18.3458333333333,-33.1875,0,0,"1"
"25431",18.3541666666667,-33.1875,0,0,"1"
"25432",18.3625,-33.1875,0,0,"1"
"25433",18.3708333333333,-33.1875,0,0,"1"
"25434",18.3791666666667,-33.1875,0,0,"1"
"25435",18.3875,-33.1875,0,0,"1"
"25436",18.3958333333333,-33.1875,0,0,"1"
"25437",18.4041666666667,-33.1875,0,0,"1"
"25438",18.4125,-33.1875,0,0,"1"
"25439",18.4208333333333,-33.1875,0,0,"1"
"25440",18.4291666666667,-33.1875,0,0,"1"
"25441",18.4375,-33.1875,0,0,"1"
"25442",18.4458333333333,-33.1875,0,0,"1"
"25443",18.4541666666667,-33.1875,0,0,"1"
"25444",18.4625,-33.1875,0,0,"1"
"25445",18.4708333333333,-33.1875,0,0,"1"
"25446",18.4791666666667,-33.1875,0,0,"1"
"25447",18.4875,-33.1875,0,0,"1"
"25448",18.4958333333333,-33.1875,0,0,"1"
"25449",18.5041666666667,-33.1875,0,0,"1"
"25450",18.5125,-33.1875,0,0,"1"
"25451",18.5208333333333,-33.1875,0,0,"1"
"25452",18.5291666666667,-33.1875,0,0,"1"
"25453",18.5375,-33.1875,0,0,"1"
"25454",18.5458333333333,-33.1875,0,0,"1"
"25455",18.5541666666667,-33.1875,0,0,"1"
"25456",18.5625,-33.1875,0,0,"1"
"25457",18.5708333333333,-33.1875,0,0,"1"
"25458",18.5791666666667,-33.1875,0,0,"1"
"25459",18.5875,-33.1875,0,0,"1"
"25460",18.5958333333333,-33.1875,0,0,"1"
"25461",18.6041666666667,-33.1875,0,0,"1"
"25462",18.6125,-33.1875,0,0,"1"
"25463",18.6208333333333,-33.1875,0,0,"1"
"25464",18.6291666666667,-33.1875,0,0,"1"
"25465",18.6375,-33.1875,0,0,"1"
"25466",18.6458333333333,-33.1875,0,0,"1"
"25467",18.6541666666667,-33.1875,0,0,"1"
"25468",18.6625,-33.1875,0,0,"1"
"25469",18.6708333333333,-33.1875,0,0,"1"
"25470",18.6791666666667,-33.1875,0,0,"1"
"25471",18.6875,-33.1875,0,0,"1"
"25472",18.6958333333333,-33.1875,0,0,"1"
"25473",18.7041666666667,-33.1875,0,0,"1"
"25474",18.7125,-33.1875,0,0,"1"
"25475",18.7208333333333,-33.1875,0,0,"1"
"25476",18.7291666666667,-33.1875,0,0,"1"
"25477",18.7375,-33.1875,0,0,"1"
"25478",18.7458333333333,-33.1875,0,0,"1"
"25479",18.7541666666667,-33.1875,0,0,"1"
"25480",18.7625,-33.1875,0,0,"1"
"25481",18.7708333333333,-33.1875,0,0,"1"
"25482",18.7791666666667,-33.1875,0,0,"1"
"25483",18.7875,-33.1875,0,0,"1"
"25484",18.7958333333333,-33.1875,0,0,"1"
"25485",18.8041666666667,-33.1875,0,0,"1"
"25486",18.8125,-33.1875,0,0,"1"
"25487",18.8208333333333,-33.1875,0,0,"1"
"25488",18.8291666666667,-33.1875,0,0,"1"
"25489",18.8375,-33.1875,0,0,"1"
"25490",18.8458333333333,-33.1875,0,0,"1"
"25491",18.8541666666667,-33.1875,0,0,"1"
"25492",18.8625,-33.1875,0,0,"1"
"25493",18.8708333333333,-33.1875,0,0,"1"
"25494",18.8791666666667,-33.1875,0,0,"1"
"25495",18.8875,-33.1875,0,0,"1"
"25496",18.8958333333333,-33.1875,0,0,"1"
"25497",18.9041666666667,-33.1875,0,0,"1"
"25498",18.9125,-33.1875,0,0,"1"
"25499",18.9208333333333,-33.1875,0,0,"1"
"25500",18.9291666666667,-33.1875,0,0,"1"
"25501",18.9375,-33.1875,0,0,"1"
"25502",18.9458333333333,-33.1875,0,0,"1"
"25503",18.9541666666667,-33.1875,0,0,"1"
"25504",18.9625,-33.1875,0,0,"1"
"25505",18.9708333333333,-33.1875,0,0,"1"
"25506",18.9791666666667,-33.1875,0,0,"1"
"25507",18.9875,-33.1875,0,0,"1"
"25508",18.9958333333333,-33.1875,0,0,"1"
"25509",19.0125,-33.1875,0,0,"1"
"25510",19.0208333333333,-33.1875,0,0,"1"
"25511",19.0291666666667,-33.1875,0,0,"1"
"25512",19.0375,-33.1875,0,0,"1"
"25513",19.0458333333333,-33.1875,0,0,"1"
"25514",19.0541666666667,-33.1875,0,0,"1"
"25515",19.0625,-33.1875,0,0,"1"
"25516",19.0708333333333,-33.1875,0,0,"1"
"25517",19.0791666666667,-33.1875,0,0,"1"
"25518",19.0875,-33.1875,0,0,"1"
"25519",19.0958333333333,-33.1875,0,0,"1"
"25520",19.1041666666667,-33.1875,0,0,"1"
"25521",19.1125,-33.1875,0,0,"1"
"25522",19.1208333333333,-33.1875,0,0,"1"
"25523",19.1291666666667,-33.1875,0,0,"1"
"25524",19.1375,-33.1875,0,0,"1"
"25525",19.1458333333333,-33.1875,0,0,"1"
"25526",19.1541666666667,-33.1875,0,0,"1"
"25527",19.1625,-33.1875,0,0,"1"
"25528",19.1708333333333,-33.1875,0,0,"1"
"25529",19.1791666666667,-33.1875,0,0,"1"
"25530",19.1875,-33.1875,0,0,"1"
"25531",19.1958333333333,-33.1875,0,0,"1"
"25532",19.2041666666667,-33.1875,0,0,"1"
"25533",19.2125,-33.1875,0,0,"1"
"25534",19.2208333333333,-33.1875,0,0,"1"
"25535",19.2291666666667,-33.1875,0,0,"1"
"25536",19.2375,-33.1875,0,0,"1"
"25537",19.2458333333333,-33.1875,0,0,"1"
"25538",19.2541666666667,-33.1875,0,0,"1"
"25539",19.2625,-33.1875,0,0,"1"
"25540",19.2708333333333,-33.1875,0,0,"1"
"25541",19.2791666666667,-33.1875,0,0,"1"
"25542",19.2875,-33.1875,0,0,"1"
"25543",19.2958333333333,-33.1875,0,0,"1"
"25544",19.3041666666667,-33.1875,0,0,"1"
"25545",19.3125,-33.1875,0,0,"1"
"25546",19.3208333333333,-33.1875,0,0,"1"
"25547",19.3375,-33.1875,0,0,"1"
"25548",19.3458333333333,-33.1875,0,0,"1"
"25549",19.3541666666667,-33.1875,0,0,"1"
"25550",19.3625,-33.1875,0,0,"1"
"25551",19.3708333333333,-33.1875,0,0,"1"
"25552",19.3791666666667,-33.1875,0,0,"1"
"25553",19.3875,-33.1875,0,0,"1"
"25554",19.3958333333333,-33.1875,0,0,"1"
"25555",19.4041666666667,-33.1875,0,0,"1"
"25556",19.4125,-33.1875,0,0,"1"
"25557",19.4208333333333,-33.1875,0,0,"1"
"25558",19.4291666666667,-33.1875,0,0,"1"
"25559",19.4375,-33.1875,0,0,"1"
"25560",19.4458333333333,-33.1875,0,0,"1"
"25561",19.4541666666667,-33.1875,0,0,"1"
"25562",19.4625,-33.1875,0,0,"1"
"25563",19.4708333333333,-33.1875,0,0,"1"
"25564",19.4791666666667,-33.1875,0,0,"1"
"25565",19.4875,-33.1875,0,0,"1"
"25566",19.4958333333333,-33.1875,0,0,"1"
"25567",19.5041666666667,-33.1875,0,0,"1"
"25568",19.5125,-33.1875,0,0,"1"
"25569",19.5208333333333,-33.1875,0,0,"1"
"25570",19.5291666666667,-33.1875,0,0,"1"
"25571",19.5375,-33.1875,0,0,"1"
"25572",19.5458333333333,-33.1875,0,0,"1"
"25573",19.5541666666667,-33.1875,0,0,"1"
"25574",19.5625,-33.1875,0,0,"1"
"25575",19.5708333333333,-33.1875,0,0,"1"
"25576",19.5791666666667,-33.1875,0,0,"1"
"25577",19.5875,-33.1875,0,0,"1"
"25578",19.5958333333333,-33.1875,0,0,"1"
"25579",19.6041666666667,-33.1875,0,0,"1"
"25580",19.6125,-33.1875,0,0,"1"
"25581",19.6208333333333,-33.1875,0,0,"1"
"25582",20.0791666666667,-33.1875,0,0,"1"
"25583",20.0875,-33.1875,0,0,"1"
"25584",20.0958333333333,-33.1875,0,0,"1"
"25585",20.1041666666667,-33.1875,0,0,"1"
"25586",20.1125,-33.1875,0,0,"1"
"25587",20.1208333333333,-33.1875,0,0,"1"
"25588",20.1291666666667,-33.1875,0,0,"1"
"25589",18.0708333333333,-33.1958333333333,0,0,"1"
"25590",18.0791666666667,-33.1958333333333,0,0,"1"
"25591",18.0875,-33.1958333333333,0,0,"1"
"25592",18.1291666666667,-33.1958333333333,0,0,"1"
"25593",18.1375,-33.1958333333333,0,0,"1"
"25594",18.1458333333333,-33.1958333333333,0,0,"1"
"25595",18.1541666666667,-33.1958333333333,0,0,"1"
"25596",18.1625,-33.1958333333333,0,0,"1"
"25597",18.1708333333333,-33.1958333333333,0,0,"1"
"25598",18.1791666666667,-33.1958333333333,0,0,"1"
"25599",18.1875,-33.1958333333333,0,0,"1"
"25600",18.1958333333333,-33.1958333333333,0,0,"1"
"25601",18.2041666666667,-33.1958333333333,0,0,"1"
"25602",18.2125,-33.1958333333333,0,0,"1"
"25603",18.2208333333333,-33.1958333333333,0,0,"1"
"25604",18.2291666666667,-33.1958333333333,0,0,"1"
"25605",18.2375,-33.1958333333333,0,0,"1"
"25606",18.2458333333333,-33.1958333333333,0,0,"1"
"25607",18.2541666666667,-33.1958333333333,0,0,"1"
"25608",18.2625,-33.1958333333333,0,0,"1"
"25609",18.2708333333333,-33.1958333333333,0,0,"1"
"25610",18.2791666666667,-33.1958333333333,0,0,"1"
"25611",18.2875,-33.1958333333333,0,0,"1"
"25612",18.2958333333333,-33.1958333333333,0,0,"1"
"25613",18.3041666666667,-33.1958333333333,0,0,"1"
"25614",18.3125,-33.1958333333333,0,0,"1"
"25615",18.3208333333333,-33.1958333333333,0,0,"1"
"25616",18.3291666666667,-33.1958333333333,0,0,"1"
"25617",18.3375,-33.1958333333333,0,0,"1"
"25618",18.3458333333333,-33.1958333333333,0,0,"1"
"25619",18.3541666666667,-33.1958333333333,0,0,"1"
"25620",18.3625,-33.1958333333333,0,0,"1"
"25621",18.3708333333333,-33.1958333333333,0,0,"1"
"25622",18.3791666666667,-33.1958333333333,0,0,"1"
"25623",18.3875,-33.1958333333333,0,0,"1"
"25624",18.3958333333333,-33.1958333333333,0,0,"1"
"25625",18.4041666666667,-33.1958333333333,0,0,"1"
"25626",18.4125,-33.1958333333333,0,0,"1"
"25627",18.4208333333333,-33.1958333333333,0,0,"1"
"25628",18.4291666666667,-33.1958333333333,0,0,"1"
"25629",18.4375,-33.1958333333333,0,0,"1"
"25630",18.4458333333333,-33.1958333333333,0,0,"1"
"25631",18.4541666666667,-33.1958333333333,0,0,"1"
"25632",18.4625,-33.1958333333333,0,0,"1"
"25633",18.4708333333333,-33.1958333333333,0,0,"1"
"25634",18.4791666666667,-33.1958333333333,0,0,"1"
"25635",18.4875,-33.1958333333333,0,0,"1"
"25636",18.4958333333333,-33.1958333333333,0,0,"1"
"25637",18.5041666666667,-33.1958333333333,0,0,"1"
"25638",18.5125,-33.1958333333333,0,0,"1"
"25639",18.5208333333333,-33.1958333333333,0,0,"1"
"25640",18.5291666666667,-33.1958333333333,0,0,"1"
"25641",18.5375,-33.1958333333333,0,0,"1"
"25642",18.5458333333333,-33.1958333333333,0,0,"1"
"25643",18.5541666666667,-33.1958333333333,0,0,"1"
"25644",18.5625,-33.1958333333333,0,0,"1"
"25645",18.5708333333333,-33.1958333333333,0,0,"1"
"25646",18.5791666666667,-33.1958333333333,0,0,"1"
"25647",18.5875,-33.1958333333333,0,0,"1"
"25648",18.5958333333333,-33.1958333333333,0,0,"1"
"25649",18.6041666666667,-33.1958333333333,0,0,"1"
"25650",18.6125,-33.1958333333333,0,0,"1"
"25651",18.6208333333333,-33.1958333333333,0,0,"1"
